EF6,3,6,+0.022,+0.014
EF6,6,10,+0.027,+0.018
EF7,0,3,+0.02,+0.01
EF7,3,6,+0.026,+0.014
EF7,6,10,+0.033,+0.018
EF8,0,3,+0.024,+0.01
EF8,3,6,+0.032,+0.014
EF8,6,10,+0.04,+0.018
EF9,0,3,+0.035,+0.01
EF9,3,6,+0.044,+0.014
EF9,6,10,+0.054,+0.018
EF10,0,3,+0.05,+0.01
EF10,3,6,+0.062,+0.014
EF10,6,10,+0.076,+0.018
F3,0,3,+0.008,+0.006
F3,3,6,+0.0125,+0.01
F3,6,10,+0.0155,+0.013
F3,10,18,+0.019,+0.016
F3,18,30,+0.024,+0.02
F3,30,50,+0.029,+0.025
F3,50,80,blank,blank
F3,80,120,blank,blank
F3,120,180,blank,blank
F3,180,250,blank,blank
F3,250,315,blank,blank
F3,315,400,blank,blank
F3,400,500,blank,blank
F3,500,630,blank,blank
F3,630,800,blank,blank
F3,800,1000,blank,blank
F3,1000,1250,blank,blank
F3,1250,1600,blank,blank
F3,1600,2000,blank,blank
F3,2000,2500,blank,blank
F3,2500,3150,blank,blank
F4,0,3,+0.009,+0.006
F4,3,6,+0.014,+0.01
F4,6,10,+0.017,+0.013
F4,10,18,+0.021,+0.016
F4,18,30,+0.026,+0.02
F4,30,50,+0.032,+0.025
F4,50,80,blank,blank
F4,80,120,blank,blank
F4,120,180,blank,blank
F4,180,250,blank,blank
F4,250,315,blank,blank
F4,315,400,blank,blank
F4,400,500,blank,blank
F4,500,630,blank,blank
F4,630,800,blank,blank
F4,800,1000,blank,blank
F4,1000,1250,blank,blank
F4,1250,1600,blank,blank
F4,1600,2000,blank,blank
F4,2000,2500,blank,blank
F4,2500,3150,blank,blank
F5,0,3,+0.01,+0.006
F5,3,6,+0.015,+0.01
F5,6,10,+0.019,+0.013
F5,10,18,+0.024,+0.016
F5,18,30,+0.029,+0.02
F5,30,50,+0.036,+0.025
F5,50,80,+0.043,+0.03
F5,80,120,+0.051,+0.036
F5,120,180,+0.061,+0.043
F5,180,250,+0.07,+0.05
F5,250,315,+0.079,+0.056
F5,315,400,+0.087,+0.062
F5,400,500,+0.095,+0.068
F5,500,630,blank,blank
F5,630,800,blank,blank
F5,800,1000,blank,blank
F5,1000,1250,blank,blank
F5,1250,1600,blank,blank
F5,1600,2000,blank,blank
F5,2000,2500,blank,blank
F5,2500,3150,blank,blank
F6,0,3,+0.012,+0.006
F6,3,6,+0.018,+0.01
F6,6,10,+0.022,+0.013
F6,10,18,+0.027,+0.016
F6,18,30,+0.033,+0.02
F6,30,50,+0.041,+0.025
F6,50,80,+0.049,+0.03
F6,80,120,+0.058,+0.036
F6,120,180,+0.068,+0.043
F6,180,250,+0.079,+0.05
F6,250,315,+0.088,+0.056
F6,315,400,+0.098,+0.062
F6,400,500,+0.108,+0.068
F6,500,630,+0.12,+0.076
F6,630,800,+0.13,+0.08
F6,800,1000,+0.142,+0.086
F6,1000,1250,+0.164,+0.098
F6,1250,1600,+0.188,+0.11
F6,1600,2000,+0.212,+0.12
F6,2000,2500,+0.24,+0.13
F6,2500,3150,+0.28,+0.145
F7,0,3,+0.016,+0.006
F7,3,6,+0.022,+0.01
F7,6,10,+0.028,+0.013
F7,10,18,+0.034,+0.016
F7,18,30,+0.041,+0.02
F7,30,50,+0.05,+0.025
F7,50,80,+0.06,+0.03
F7,80,120,+0.071,+0.036
F7,120,180,+0.083,+0.043
F7,180,250,+0.096,+0.05
F7,250,315,+0.108,+0.056
F7,315,400,+0.119,+0.062
