H11, 10, 18, +0.110, 0
H11, 18, 30, +0.130, 0
H11, 30, 50, +0.160, 0
H11, 50, 80, +0.190, 0
H11, 80, 120, +0.220, 0
H11, 120, 180, +0.250, 0
H11, 180, 250, +0.290, 0
H11, 250, 315, +0.320, 0
H11, 315, 400, +0.360, 0
H11, 400, 500, +0.40, 0
H11, 500, 630, +0.440, 0
H11, 630, 800, +0.50, 0
H11, 800, 1000, +0.560, 0
H11, 1000, 1250, +0.660, 0
H11, 1250, 1600, +0.780, 0
H11, 1600, 2000, +0.920, 0
H11, 2000, 2500, +1.10, 0
H11, 2500, 3150, +1.350, 0
H12, 0, 3, +0.10, 0
H12, 3, 6, +0.120, 0
H12, 6, 10, +0.150, 0
H12, 10, 18, +0.180, 0
H12, 18, 30, +0.210, 0
H12, 30, 50, +0.250, 0
H12, 50, 80, +0.30, 0
H12, 80, 120, +0.350, 0
H12, 120, 180, +0.40, 0
H12, 180, 250, +0.460, 0
H12, 250, 315, +0.520, 0
H12, 315, 400, +0.570, 0
H12, 400, 500, +0.630, 0
H12, 500, 630, +0.70, 0
H12, 630, 800, +0.80, 0
H12, 800, 1000, +0.90, 0
H12, 1000, 1250, +1.050, 0
H12, 1250, 1600, +1.250, 0
H12, 1600, 2000, +1.50, 0
H12, 2000, 2500, +1.750, 0
H12, 2500, 3150, +2.10, 0
H13, 0, 3, +0.140, 0
H13, 3, 6, +0.180, 0
H13, 6, 10, +0.220, 0
H13, 10, 18, +0.270, 0
H13, 18, 30, +0.330, 0
H13, 30, 50, +0.390, 0
H13, 50, 80, +0.460, 0
H13, 80, 120, +0.540, 0
H13, 120, 180, +0.630, 0
H13, 180, 250, +0.720, 0
H13, 250, 315, +0.810, 0
H13, 315, 400, +0.890, 0
H13, 400, 500, +0.970, 0
H13, 500, 630, +1.10, 0
H13, 630, 800, +1.250, 0
H13, 800, 1000, +1.40, 0
H13, 1000, 1250, +1.650, 0
H13, 1250, 1600, +1.950, 0
H13, 1600, 2000, +2.30, 0
H13, 2000, 2500, +2.80, 0
H13, 2500, 3150, +3.30, 0
H14, 0, 3, +0.250, 0
H14, 3, 6, +0.30, 0
H14, 6, 10, +0.360, 0
H14, 10, 18, +0.430, 0
H14, 18, 30, +0.520, 0
H14, 30, 50, +0.620, 0
H14, 50, 80, +0.740, 0
H14, 80, 120, +0.870, 0
H14, 120, 180, +10, 0
H14, 180, 250, +1.150, 0
H14, 250, 315, +1.30, 0
H14, 315, 400, +1.40, 0
H14, 400, 500, +1.550, 0
H14, 500, 630, +1.750, 0
H14, 630, 800, +20, 0
H14, 800, 1000, +2.30, 0
H14, 1000, 1250, +2.60, 0
H14, 1250, 1600, +3.10, 0
H14, 1600, 2000, +3.70, 0
H14, 2000, 2500, +4.40, 0
H14, 2500, 3150, +5.40, 0
H15, 0, 3, +0.40, 0
H15, 3, 6, +0.480, 0
H15, 6, 10, +0.580, 0
H15, 10, 18, +0.70, 0
H15, 18, 30, +0.840, 0
H15, 30, 50, +10, 0
H15, 50, 80, +1.20, 0
H15, 80, 120, +1.40, 0
H15, 120, 180, +1.60, 0
H15, 180, 250, +1.850, 0
H15, 250, 315, +2.10, 0
H15, 315, 400, +2.30, 0
H15, 400, 500, +2.50, 0
H15, 500, 630, +2.80, 0
H15, 630, 800, +3.20, 0
H15, 800, 1000, +3.60, 0
H15, 1000, 1250, +4.20, 0
H15, 1250, 1600, +50, 0
H15, 1600, 2000, +60, 0
H15, 2000, 2500, +70, 0
H15, 2500, 3150, +8.60, 0
H16, 0, 3, +0.60, 0
H16, 3, 6, +0.750, 0
H16, 6, 10, +0.90, 0
H16, 10, 18, +1.10, 0
H16, 18, 30, +1.30, 0
H16, 30, 50, +1.60, 0
H16, 50, 80, +1.90, 0
H16, 80, 120, +2.20, 0
H16, 120, 180, +2.50, 0
H16, 180, 250, +2.90, 0
H16, 250, 315, +3.20, 0
H16, 315, 400, +3.60, 0
H16, 400, 500, +40, 0
H16, 500, 630, +4.40, 0
H16, 630, 800, +50, 0
H16, 800, 1000, +5.60, 0
H16, 1000, 1250, +6.60, 0
H16, 1250, 1600, +7.80, 0
H16, 1600, 2000, +9.20, 0
H16, 2000, 2500, +110, 0
H16, 2500, 3150, +13.50, 0
H17, 0, 3, blank, 0
H17, 3, 6, +1.20, 0
H17, 6, 10, +1.50, 0
H17, 10, 18, +1.80, 0
H17, 18, 30, +2.10, 0
H17, 30, 50, +2.50, 0
H17, 50, 80, +30, 0
H17, 80, 120, +3.50, 0
H17, 120, 180, +40, 0
H17, 180, 250, +4.60, 0
H17, 250, 315, +5.20, 0
H17, 315, 400, +5.70, 0
H17, 400, 500, +6.30, 0
H17, 500, 630, +70, 0
H17, 630, 800, +80, 0
H17, 800, 1000, +90, 0
H17, 1000, 1250, +10.50, 0
H17, 1250, 1600, +12.50, 0
H17, 1600, 2000, +150, 0
H17, 2000, 2500, +17.50, 0
H17, 2500, 3150, +210, 0
H18, 0, 3, blank, 0
H18, 3, 6, +1.80, 0
H18, 6, 10, +2.20, 0
H18, 10, 18, +2.70, 0
H18, 18, 30, +3.30, 0
H18, 30, 50, +3.90, 0
H18, 50, 80, +4.60, 0
H18, 80, 120, +5.40, 0
H18, 120, 180, +6.30, 0
H18, 180, 250, +7.20, 0
H18, 250, 315, +8.10, 0
H18, 315, 400, +8.90, 0
H18, 400, 500, +9.70, 0
H18, 500, 630, +110, 0
H18, 630, 800, +12.50, 0
H18, 800, 1000, +140, 0
H18, 1000, 1250, +16.50, 0
H18, 1250, 1600, +19.50, 0
H18, 1600, 2000, +230, 0
H18, 2000, 2500, +280, 0
H18, 2500, 3150, +330, 0
